-0.000000,-76.000000,1442.000000
-0.000000,-342.000000,1442.000000
-285.000000,-361.000000,1442.000000
-285.000000,-38.000000,1442.000000
-57.000000,-38.000000,1442.000000
3135.000000,988.000000,1402.000000
2964.000000,988.000000,1402.000000
2964.000000,1539.000000,1402.000000
3135.000000,1539.000000,1402.000000
2356.000000,1976.000000,952.000000
1976.000000,1976.000000,952.000000
1976.000000,2071.000000,952.000000
2109.000000,2090.000000,952.000000
2109.000000,2299.000000,952.000000
1976.000000,2318.000000,952.000000
1976.000000,2736.000000,952.000000
2109.000000,2755.000000,952.000000
2109.000000,2964.000000,952.000000
2356.000000,2964.000000,952.000000
2014.000000,2166.000000,1142.000000
1976.000000,2166.000000,1142.000000
1976.000000,2223.000000,1142.000000
2014.000000,2223.000000,1142.000000
988.000000,2964.000000,952.000000
912.000000,2964.000000,952.000000
893.000000,3648.000000,952.000000
703.000000,3629.000000,952.000000
703.000000,2964.000000,952.000000
494.000000,2964.000000,952.000000
494.000000,3629.000000,952.000000
456.000000,3648.000000,952.000000
456.000000,3952.000000,952.000000
988.000000,3952.000000,952.000000
304.000000,3629.000000,952.000000
304.000000,2964.000000,952.000000
133.000000,2964.000000,952.000000
133.000000,3952.000000,952.000000
3135.000000,57.000000,942.000000
2964.000000,57.000000,942.000000
2964.000000,361.000000,942.000000
2983.000000,494.000000,902.000000
3135.000000,494.000000,902.000000
2964.000000,969.000000,1402.000000
2964.000000,988.000000,1402.000000
3135.000000,988.000000,1402.000000
2204.000000,3914.000000,952.000000
2128.000000,3933.000000,952.000000
2204.000000,3952.000000,952.000000
1976.000000,3876.000000,952.000000
1976.000000,3952.000000,952.000000
2033.000000,3952.000000,952.000000
2356.000000,2964.000000,952.000000
2109.000000,2964.000000,952.000000
2109.000000,3629.000000,952.000000
1976.000000,3686.000000,952.000000
1976.000000,3762.000000,952.000000
2109.000000,3724.000000,952.000000
2109.000000,3667.000000,952.000000
2204.000000,3610.000000,952.000000
2299.000000,3610.000000,952.000000
2337.000000,3724.000000,952.000000
2299.000000,3743.000000,952.000000
2299.000000,3857.000000,952.000000
2356.000000,3857.000000,952.000000
1976.000000,-1178.000000,1422.000000
988.000000,-1178.000000,1422.000000
988.000000,-988.000000,1422.000000
1976.000000,-988.000000,1422.000000
1957.000000,-1159.000000,952.000000
1653.000000,-1159.000000,952.000000
1653.000000,-1026.000000,952.000000
1539.000000,-988.000000,952.000000
1957.000000,-988.000000,952.000000
1976.000000,-342.000000,1442.000000
1577.000000,-342.000000,1422.000000
1558.000000,-418.000000,1422.000000
988.000000,-418.000000,1422.000000
988.000000,-76.000000,1422.000000
1976.000000,-76.000000,1442.000000
1577.000000,-456.000000,1422.000000
1976.000000,-456.000000,1422.000000
1976.000000,-988.000000,1422.000000
988.000000,-988.000000,1422.000000
1482.000000,-76.000000,1432.000000
1957.000000,-342.000000,952.000000
1824.000000,-361.000000,952.000000
