2375.000000,1976.000000,3822.000000
1976.000000,1976.000000,3822.000000
1976.000000,2964.000000,3822.000000
2375.000000,2964.000000,3822.000000
988.000000,2964.000000,3822.000000
19.000000,2964.000000,3822.000000
19.000000,3952.000000,3822.000000
988.000000,3952.000000,3822.000000
3135.000000,57.000000,3792.000000
2964.000000,57.000000,3792.000000
2964.000000,361.000000,3792.000000
2983.000000,437.000000,3772.000000
3135.000000,437.000000,3772.000000
2375.000000,2964.000000,3822.000000
1976.000000,2964.000000,3822.000000
1976.000000,3952.000000,3822.000000
2375.000000,3952.000000,3822.000000
1976.000000,2964.000000,3822.000000
988.000000,2964.000000,3822.000000
988.000000,3952.000000,3822.000000
1976.000000,3952.000000,3822.000000
988.000000,38.000000,3822.000000
19.000000,38.000000,3822.000000
19.000000,988.000000,3822.000000
988.000000,988.000000,3822.000000
988.000000,1976.000000,3822.000000
19.000000,1976.000000,3822.000000
19.000000,2964.000000,3822.000000
988.000000,2964.000000,3822.000000
2356.000000,228.000000,3822.000000
2470.000000,228.000000,3792.000000
2470.000000,361.000000,3792.000000
2964.000000,361.000000,3792.000000
2964.000000,57.000000,3792.000000
2470.000000,57.000000,3792.000000
2470.000000,171.000000,3792.000000
2375.000000,190.000000,3822.000000
2356.000000,38.000000,3822.000000
1976.000000,38.000000,3822.000000
1976.000000,988.000000,3822.000000
2356.000000,988.000000,3822.000000
2888.000000,456.000000,3842.000000
2755.000000,456.000000,3842.000000
2755.000000,874.000000,3842.000000
2888.000000,874.000000,3842.000000
988.000000,988.000000,3822.000000
19.000000,988.000000,3822.000000
19.000000,1976.000000,3822.000000
988.000000,1976.000000,3822.000000
1976.000000,38.000000,3822.000000
988.000000,38.000000,3822.000000
988.000000,988.000000,3822.000000
1976.000000,988.000000,3822.000000
1976.000000,1976.000000,3822.000000
988.000000,1976.000000,3822.000000
988.000000,2964.000000,3822.000000
1976.000000,2964.000000,3822.000000
2375.000000,1653.000000,3822.000000
2166.000000,1634.000000,3822.000000
2185.000000,1539.000000,3822.000000
2356.000000,1539.000000,3822.000000
2356.000000,988.000000,3822.000000
1976.000000,988.000000,3822.000000
1976.000000,1976.000000,3822.000000
2375.000000,1976.000000,3822.000000
1976.000000,988.000000,3822.000000
988.000000,988.000000,3822.000000
988.000000,1976.000000,3822.000000
1976.000000,1976.000000,3822.000000
