-0.000000,-76.000000,3352.000000
-0.000000,-342.000000,3352.000000
-285.000000,-342.000000,3342.000000
-285.000000,-38.000000,3342.000000
-57.000000,-38.000000,3342.000000
3135.000000,988.000000,3322.000000
2964.000000,988.000000,3322.000000
2964.000000,1539.000000,3312.000000
3135.000000,1539.000000,3312.000000
2356.000000,1976.000000,2862.000000
1976.000000,1976.000000,2862.000000
1976.000000,2964.000000,2862.000000
2356.000000,2964.000000,2862.000000
988.000000,3762.000000,2862.000000
912.000000,3724.000000,2862.000000
912.000000,3610.000000,2862.000000
988.000000,3591.000000,2862.000000
988.000000,3382.000000,2862.000000
665.000000,3363.000000,2862.000000
665.000000,3401.000000,2862.000000
608.000000,3420.000000,2862.000000
646.000000,3648.000000,2862.000000
684.000000,3591.000000,2862.000000
836.000000,3610.000000,2862.000000
836.000000,3724.000000,2862.000000
741.000000,3762.000000,2862.000000
741.000000,3952.000000,2862.000000
988.000000,3952.000000,2862.000000
646.000000,3724.000000,2862.000000
513.000000,3420.000000,2862.000000
494.000000,3363.000000,2862.000000
380.000000,3363.000000,2862.000000
361.000000,3477.000000,2862.000000
57.000000,3477.000000,2862.000000
57.000000,3952.000000,2862.000000
513.000000,3078.000000,2862.000000
646.000000,3078.000000,2862.000000
665.000000,3211.000000,2862.000000
988.000000,3192.000000,2862.000000
988.000000,2964.000000,2862.000000
665.000000,2964.000000,2862.000000
646.000000,3002.000000,2862.000000
513.000000,3002.000000,2862.000000
494.000000,2964.000000,2862.000000
361.000000,2964.000000,2862.000000
380.000000,3154.000000,2862.000000
57.000000,3154.000000,2862.000000
57.000000,3287.000000,2862.000000
361.000000,3287.000000,2862.000000
3135.000000,912.000000,3342.000000
2983.000000,912.000000,3342.000000
2964.000000,969.000000,3322.000000
2964.000000,988.000000,3322.000000
3135.000000,988.000000,3322.000000
3135.000000,57.000000,2862.000000
2964.000000,57.000000,2862.000000
2964.000000,361.000000,2862.000000
2983.000000,437.000000,2822.000000
3135.000000,437.000000,2822.000000
2356.000000,2964.000000,2862.000000
1976.000000,2964.000000,2862.000000
1976.000000,3952.000000,2862.000000
2356.000000,3952.000000,2862.000000
1976.000000,-1178.000000,3342.000000
988.000000,-1178.000000,3342.000000
988.000000,-988.000000,3342.000000
1976.000000,-988.000000,3342.000000
1957.000000,-1159.000000,2862.000000
1653.000000,-1159.000000,2862.000000
1653.000000,-1026.000000,2862.000000
1539.000000,-988.000000,2862.000000
1957.000000,-988.000000,2862.000000
1976.000000,-361.000000,3362.000000
1577.000000,-361.000000,3342.000000
1558.000000,-437.000000,3342.000000
988.000000,-437.000000,3342.000000
988.000000,-76.000000,3342.000000
1976.000000,-76.000000,3352.000000
1577.000000,-475.000000,3342.000000
1976.000000,-475.000000,3342.000000
1976.000000,-988.000000,3342.000000
988.000000,-988.000000,3342.000000
