<<<<<<< HEAD
25.000000,-1235.000000,1051.000000
25.000000,-1220.000000,1051.000000
25.000000,-1055.000000,1051.000000
25.000000,505.000000,1051.000000
25.000000,520.000000,1051.000000
25.000000,535.000000,1051.000000
25.000000,550.000000,1051.000000
25.000000,565.000000,1051.000000
25.000000,580.000000,1051.000000
25.000000,610.000000,1051.000000
25.000000,625.000000,1051.000000
25.000000,640.000000,1051.000000
25.000000,655.000000,1051.000000
25.000000,670.000000,1051.000000
25.000000,685.000000,1051.000000
25.000000,700.000000,1051.000000
25.000000,715.000000,1051.000000
25.000000,730.000000,1051.000000
25.000000,745.000000,1051.000000
25.000000,760.000000,1051.000000
25.000000,775.000000,1051.000000
25.000000,790.000000,1051.000000
25.000000,805.000000,1051.000000
25.000000,820.000000,1051.000000
25.000000,835.000000,1051.000000
25.000000,850.000000,1051.000000
25.000000,865.000000,1051.000000
25.000000,880.000000,1051.000000
25.000000,895.000000,1051.000000
25.000000,910.000000,1051.000000
25.000000,925.000000,1051.000000
25.000000,940.000000,1051.000000
25.000000,955.000000,1051.000000
25.000000,970.000000,1051.000000
25.000000,985.000000,1051.000000
25.000000,1000.000000,1051.000000
25.000000,1015.000000,1051.000000
25.000000,1030.000000,1051.000000
25.000000,1045.000000,1051.000000
25.000000,1060.000000,1051.000000
25.000000,1075.000000,1051.000000
25.000000,1090.000000,1051.000000
25.000000,1105.000000,1051.000000
25.000000,1120.000000,1051.000000
25.000000,1135.000000,1051.000000
25.000000,1150.000000,1051.000000
25.000000,1165.000000,1051.000000
25.000000,1180.000000,1051.000000
25.000000,1195.000000,1051.000000
25.000000,1240.000000,1051.000000
25.000000,1255.000000,1051.000000
25.000000,1270.000000,1051.000000
25.000000,1285.000000,1051.000000
25.000000,1300.000000,1051.000000
25.000000,1315.000000,1051.000000
25.000000,1330.000000,1051.000000
25.000000,1345.000000,1051.000000
25.000000,1360.000000,1051.000000
25.000000,1375.000000,1051.000000
25.000000,1390.000000,1051.000000
25.000000,1405.000000,1051.000000
25.000000,1420.000000,1051.000000
25.000000,1435.000000,1051.000000
25.000000,1450.000000,1051.000000
25.000000,1465.000000,1051.000000
25.000000,1480.000000,1051.000000
25.000000,1495.000000,1051.000000
25.000000,1510.000000,1051.000000
25.000000,1525.000000,1051.000000
25.000000,1540.000000,1051.000000
25.000000,1555.000000,1051.000000
25.000000,1570.000000,1051.000000
25.000000,1585.000000,1051.000000
25.000000,1600.000000,1051.000000
25.000000,1615.000000,1051.000000
25.000000,1630.000000,1051.000000
25.000000,1645.000000,1051.000000
25.000000,1660.000000,1051.000000
25.000000,1675.000000,1051.000000
25.000000,1690.000000,1051.000000
25.000000,1705.000000,1051.000000
25.000000,1720.000000,1051.000000
25.000000,1735.000000,1051.000000
25.000000,1750.000000,1051.000000
25.000000,1765.000000,1051.000000
25.000000,1780.000000,1051.000000
25.000000,1795.000000,1051.000000
25.000000,1810.000000,1051.000000
25.000000,1825.000000,1051.000000
25.000000,1855.000000,1051.000000
25.000000,1870.000000,1051.000000
25.000000,1885.000000,1051.000000
25.000000,1900.000000,1051.000000
25.000000,1915.000000,1051.000000
25.000000,1930.000000,1051.000000
25.000000,1945.000000,1051.000000
25.000000,1960.000000,1051.000000
25.000000,1975.000000,1051.000000
25.000000,1990.000000,1051.000000
25.000000,2005.000000,1051.000000
25.000000,2020.000000,1051.000000
25.000000,2035.000000,1051.000000
25.000000,2050.000000,1051.000000
25.000000,2065.000000,1051.000000
25.000000,2080.000000,1051.000000
25.000000,2095.000000,1051.000000
25.000000,2110.000000,1051.000000
25.000000,2125.000000,1051.000000
25.000000,2140.000000,1051.000000
25.000000,2170.000000,1051.000000
25.000000,2185.000000,1051.000000
25.000000,2200.000000,1051.000000
25.000000,2215.000000,1051.000000
25.000000,2230.000000,1051.000000
25.000000,2245.000000,1051.000000
25.000000,2260.000000,1051.000000
25.000000,2275.000000,1051.000000
25.000000,2290.000000,1051.000000
25.000000,2305.000000,1051.000000
25.000000,2320.000000,1051.000000
25.000000,2335.000000,1051.000000
25.000000,2350.000000,1051.000000
25.000000,2365.000000,1051.000000
25.000000,2380.000000,1051.000000
25.000000,2395.000000,1051.000000
25.000000,2410.000000,1051.000000
25.000000,2425.000000,1051.000000
25.000000,2440.000000,1051.000000
25.000000,2455.000000,1051.000000
25.000000,3505.000000,1051.000000
25.000000,3520.000000,1051.000000
25.000000,3535.000000,1051.000000
25.000000,3550.000000,1051.000000
25.000000,3565.000000,1051.000000
25.000000,3580.000000,1051.000000
25.000000,3595.000000,1051.000000
25.000000,3610.000000,1051.000000
25.000000,3625.000000,1051.000000
25.000000,3640.000000,1051.000000
25.000000,3655.000000,1051.000000
25.000000,3670.000000,1051.000000
25.000000,3685.000000,1051.000000
25.000000,3700.000000,1051.000000
25.000000,3715.000000,1051.000000
25.000000,3730.000000,1051.000000
25.000000,3745.000000,1051.000000
25.000000,3760.000000,1051.000000
25.000000,3775.000000,1051.000000
25.000000,3790.000000,1051.000000
25.000000,3805.000000,1051.000000
25.000000,3820.000000,1051.000000
25.000000,3835.000000,1051.000000
25.000000,3850.000000,1051.000000
25.000000,3865.000000,1051.000000
25.000000,3880.000000,1051.000000
25.000000,3895.000000,1051.000000
25.000000,3910.000000,1051.000000
25.000000,3925.000000,1051.000000
25.000000,3940.000000,1051.000000
25.000000,3955.000000,1051.000000
40.000000,-1235.000000,1051.000000
40.000000,-1220.000000,1051.000000
40.000000,-1040.000000,1051.000000
40.000000,505.000000,1051.000000
40.000000,520.000000,1051.000000
40.000000,535.000000,1051.000000
40.000000,550.000000,1051.000000
40.000000,565.000000,1051.000000
40.000000,580.000000,1051.000000
40.000000,610.000000,1051.000000
40.000000,625.000000,1051.000000
40.000000,640.000000,1051.000000
40.000000,655.000000,1051.000000
40.000000,670.000000,1051.000000
40.000000,685.000000,1051.000000
40.000000,700.000000,1051.000000
40.000000,715.000000,1051.000000
40.000000,730.000000,1051.000000
40.000000,745.000000,1051.000000
40.000000,760.000000,1051.000000
40.000000,775.000000,1051.000000
40.000000,790.000000,1051.000000
40.000000,805.000000,1051.000000
40.000000,820.000000,1051.000000
40.000000,835.000000,1051.000000
40.000000,850.000000,1051.000000
40.000000,865.000000,1051.000000
40.000000,880.000000,1051.000000
40.000000,895.000000,1051.000000
40.000000,910.000000,1051.000000
40.000000,925.000000,1051.000000
40.000000,940.000000,1051.000000
40.000000,955.000000,1051.000000
40.000000,970.000000,1051.000000
40.000000,985.000000,1051.000000
40.000000,1000.000000,1051.000000
40.000000,1015.000000,1051.000000
40.000000,1030.000000,1051.000000
40.000000,1045.000000,1051.000000
40.000000,1060.000000,1051.000000
40.000000,1075.000000,1051.000000
40.000000,1090.000000,1051.000000
40.000000,1105.000000,1051.000000
40.000000,1120.000000,1051.000000
40.000000,1135.000000,1051.000000
40.000000,1150.000000,1051.000000
40.000000,1165.000000,1051.000000
40.000000,1180.000000,1051.000000
40.000000,1195.000000,1051.000000
40.000000,1240.000000,1051.000000
40.000000,1255.000000,1051.000000
40.000000,1270.000000,1051.000000
40.000000,1285.000000,1051.000000
40.000000,1300.000000,1051.000000
40.000000,1315.000000,1051.000000
40.000000,1330.000000,1051.000000
40.000000,1345.000000,1051.000000
40.000000,1360.000000,1051.000000
40.000000,1375.000000,1051.000000
40.000000,1390.000000,1051.000000
40.000000,1405.000000,1051.000000
40.000000,1420.000000,1051.000000
